Poet writer,Poet Name
پھر بھی کرتے ہیں میرؔ صاحب عشق ; ہیں جواں اختیار رکھتے ہیں,مير تقی میر
آئے ہیں میرؔ کافر ہو کر خدا کے گھر میں ; پیشانی پر ہے قشقہ زنار ہے کمر میں,مير تقی میر
نازک بدن ہے کتنا وہ شوخ چشم دلبر ; جان اس کے تن کے آگے آتی نہیں نظر میں,مير تقی میر
سینے میں تیر اس کے ٹوٹے ہیں بے نہایت ; سوراخ پڑ گئے ہیں سارے مرے جگر میں,مير تقی میر
آئندہ شام کو ہم رویا کڑھا کریں گے ; مطلق اثر نہ دیکھا نالیدن سحر میں,مير تقی میر
بے سدھ پڑا رہوں ہوں اس مست ناز بن میں ; آتا ہے ہوش مجھ کو اب تو پہر پہر میں,مير تقی میر
سیرت سے گفتگو ہے کیا معتبر ہے صورت ; ہے ایک سوکھی لکڑی جو بو نہ ہو اگر میں,مير تقی میر
ہمسایۂ مغاں میں مدت سے ہوں چنانچہ ; اک شیرہ خانے کی ہے دیوار میرے گھر میں,مير تقی میر
اب صبح و شام شاید گریے پہ رنگ آوے ; رہتا ہے کچھ جھمکتا خوناب چشم تر میں,مير تقی میر
عالم میں آب و گل کے کیونکر نباہ ہوگا ; اسباب گر پڑا ہے سارا مرا سفر میں,مير تقی میر
ہمارے آگے ترا جب کسو نے نام لیا ; دل ستم زدہ کو ہم نے تھام تھام لیا,مير تقی میر
قسم جو کھائیے تو طالع زلیخا کی ; عزیز مصر کا بھی صاحب اک غلام لیا,مير تقی میر
خراب رہتے تھے مسجد کے آگے مے خانے ; نگاہ مست نے ساقی کی انتقام لیا,مير تقی میر
وہ کج روش نہ ملا راستے میں مجھ سے کبھی ; نہ سیدھی طرح سے ان نے مرا سلام لیا,مير تقی میر
مزا دکھاویں گے بے رحمی کا تری صیاد ; گر اضطراب اسیری نے زیر دام لیا,مير تقی میر
مرے سلیقے سے میری نبھی محبت میں ; تمام عمر میں ناکامیوں سے کام لیا,مير تقی میر
اگرچہ گوشہ گزیں ہوں میں شاعروں میں میرؔ ; پہ میرے شور نے روئے زمیں تمام لیا,مير تقی میر
چلتے ہو تو چمن کو چلئے کہتے ہیں کہ بہاراں ہے ; پات ہرے ہیں پھول کھلے ہیں کم کم باد و باراں ہے,مير تقی میر
رنگ ہوا سے یوں ٹپکے ہے جیسے شراب چواتے ہیں ; آگے ہو مے خانے کے نکلو عہد بادہ گساراں ہے,مير تقی میر
عشق کے میداں داروں میں بھی مرنے کا ہے وصف بہت ; یعنی مصیبت ایسی اٹھانا کار کار گزاراں ہے,مير تقی میر
دل ہے داغ جگر ہے ٹکڑے آنسو سارے خون ہوئے ; لوہو پانی ایک کرے یہ عشق لالہ عذاراں ہے,مير تقی میر
کوہ کن و مجنوں کی خاطر دشت و کوہ میں ہم نہ گئے ; عشق میں ہم کو میرؔ نہایت پاس عزت داراں ہے,مير تقی میر
بارہا گور دل جھنکا لایا ; اب کے شرط وفا بجا لایا,مير تقی میر
قدر رکھتی نہ تھی متاع دل ; سارے عالم میں میں دکھا لایا,مير تقی میر
دل کہ یک قطرہ خوں نہیں ہے بیش ; ایک عالم کے سر بلا لایا,مير تقی میر
سب پہ جس بار نے گرانی کی ; اس کو یہ ناتواں اٹھا لایا,مير تقی میر
دل مجھے اس گلی میں لے جا کر ; اور بھی خاک میں ملا لایا,مير تقی میر
ابتدا ہی میں مر گئے سب یار ; عشق کی کون انتہا لایا,مير تقی میر
اب تو جاتے ہیں بت کدے سے میرؔ ; پھر ملیں گے اگر خدا لایا,مير تقی میر
جن کے لیے اپنے تو یوں جان نکلتے ہیں ; اس راہ میں وے جیسے انجان نکلتے ہیں,مير تقی میر
کیا تیر ستم اس کے سینے میں بھی ٹوٹے تھے ; جس زخم کو چیروں ہوں پیکان نکلتے ہیں,مير تقی میر
مت سہل ہمیں جانو پھرتا ہے فلک برسوں ; تب خاک کے پردے سے انسان نکلتے ہیں,مير تقی میر
کس کا ہے قماش ایسا گودڑ بھرے ہیں سارے ; دیکھو نہ جو لوگوں کے دیوان نکلتے ہیں,مير تقی میر
گہ لوہو ٹپکتا ہے گہ لخت دل آنکھوں سے ; یا ٹکڑے جگر ہی کے ہر آن نکلتے ہیں,مير تقی میر
کریے تو گلہ کس سے جیسی تھی ہمیں خواہش ; اب ویسے ہی یہ اپنے ارمان نکلتے ہیں,مير تقی میر
جاگہ سے بھی جاتے ہو منہ سے بھی خشن ہو کر ; وے حرف نہیں ہیں جو شایان نکلتے ہیں,مير تقی میر
سو کاہے کو اپنی تو جوگی کی سی پھیری ہے ; برسوں میں کبھو ایدھر ہم آن نکلتے ہیں,مير تقی میر
ان آئینہ رویوں کے کیا میرؔ بھی عاشق ہیں ; جب گھر سے نکلتے ہیں حیران نکلتے ہیں,مير تقی میر
جو اس شور سے میرؔ روتا رہے گا ; تو ہمسایہ کاہے کو سوتا رہے گا,مير تقی میر
میں وہ رونے والا جہاں سے چلا ہوں ; جسے ابر ہر سال روتا رہے گا,مير تقی میر
مجھے کام رونے سے اکثر ہے ناصح ; تو کب تک مرے منہ کو دھوتا رہے گا,مير تقی میر
بس اے گریہ آنکھیں تری کیا نہیں ہیں ; کہاں تک جہاں کو ڈبوتا رہے گا,مير تقی میر
مرے دل نے وہ نالہ پیدا کیا ہے ; جرس کے بھی جو ہوش کھوتا رہے گا,مير تقی میر
تو یوں گالیاں غیر کو شوق سے دے ; ہمیں کچھ کہے گا تو ہوتا رہے گا,مير تقی میر
بس اے میرؔ مژگاں سے پونچھ آنسوؤں کو ; تو کب تک یہ موتی پروتا رہے گا,مير تقی میر
منہ تکا ہی کرے ہے جس تس کا ; حیرتی ہے یہ آئینہ کس کا,مير تقی میر
شام سے کچھ بجھا سا رہتا ہوں ; دل ہوا ہے چراغ مفلس کا,مير تقی میر
تھے برے مغبچوں کے تیور لیک ; شیخ مے خانے سے بھلا کھسکا,مير تقی میر
داغ آنکھوں سے کھل رہے ہیں سب ; ہاتھ دستہ ہوا ہے نرگس کا,مير تقی میر
بحر کم ظرف ہے بسان حباب ; کاسہ لیس اب ہوا ہے تو جس کا,مير تقی میر
فیض اے ابر چشم تر سے اٹھا ; آج دامن وسیع ہے اس کا,مير تقی میر
تاب کس کو جو حال میرؔ سنے ; حال ہی اور کچھ ہے مجلس کا,مير تقی میر
عمر بھر ہم رہے شرابی سے ; دل پر خوں کی اک گلابی سے,مير تقی میر
جی ڈھا جائے ہے سحر سے آہ ; رات گزرے گی کس خرابی سے,مير تقی میر
کھلنا کم کم کلی نے سیکھا ہے ; اس کی آنکھوں کی نیم خوابی سے,مير تقی میر
برقعہ اٹھتے ہی چاند سا نکلا ; داغ ہوں اس کی بے حجابی سے,مير تقی میر
کام تھے عشق میں بہت پر میرؔ ; ہم ہی فارغ ہوئے شتابی سے,مير تقی میر
ہم ہوئے تم ہوئے کہ میرؔ ہوئے ; اس کی زلفوں کے سب اسیر ہوئے,مير تقی میر
جن کی خاطر کی استخواں شکنی ; سو ہم ان کے نشان تیر ہوئے,مير تقی میر
نہیں آتے کسو کی آنکھوں میں ; ہو کے عاشق بہت حقیر ہوئے,مير تقی میر
آگے یہ بے ادائیاں کب تھیں ; ان دنوں تم بہت شریر ہوئے,مير تقی میر
اپنے روتے ہی روتے صحرا کے ; گوشے گوشے میں آب گیر ہوئے,مير تقی میر
ایسی ہستی عدم میں داخل ہے ; نے جواں ہم نہ طفل شیر ہوئے,مير تقی میر
ایک دم تھی نمود بود اپنی ; یا سفیدی کی یا اخیر ہوئے,مير تقی میر
یعنی مانند صبح دنیا میں ; ہم جو پیدا ہوئے سو پیر ہوئے,مير تقی میر
مت مل اہل دول کے لڑکوں سے ; میرؔ جی ان سے مل فقیر ہوئے,مير تقی میر
تھا مستعار حسن سے اس کے جو نور تھا ; خورشید میں بھی اس ہی کا ذرہ ظہور تھا,مير تقی میر
ہنگامہ گرم کن جو دل ناصبور تھا ; پیدا ہر ایک نالے سے شور نشور تھا,مير تقی میر
پہنچا جو آپ کو تو میں پہنچا خدا کے تئیں ; معلوم اب ہوا کہ بہت میں بھی دور تھا,مير تقی میر
آتش بلند دل کی نہ تھی ورنہ اے کلیم ; یک شعلہ برق خرمن صد کوہ طور تھا,مير تقی میر
مجلس میں رات ایک ترے پرتوے بغیر ; کیا شمع کیا پتنگ ہر اک بے حضور تھا,مير تقی میر
اس فصل میں کہ گل کا گریباں بھی ہے ہوا ; دیوانہ ہو گیا سو بہت ذی شعور تھا,مير تقی میر
منعم کے پاس قاقم و سنجاب تھا تو کیا ; اس رند کی بھی رات گزر گئی جو عور تھا,مير تقی میر
ہم خاک میں ملے تو ملے لیکن اے سپہر ; اس شوخ کو بھی راہ پہ لانا ضرور تھا,مير تقی میر
کل پاؤں ایک کاسۂ سر پر جو آ گیا ; یکسر وہ استخوان شکستوں سے چور تھا,مير تقی میر
کہنے لگا کہ دیکھ کے چل راہ بے خبر ; میں بھی کبھو کسو کا سر پر غرور تھا,مير تقی میر
تھا وہ تو رشک حور بہشتی ہمیں میں میرؔ ; سمجھے نہ ہم تو فہم کا اپنی قصور تھا,مير تقی میر
جن جن کو تھا یہ عشق کا آزار مر گئے ; اکثر ہمارے ساتھ کے بیمار مر گئے,مير تقی میر
ہوتا نہیں ہے اس لب نوخط پہ کوئی سبز ; عیسیٰ و خضر کیا سبھی یک بار مر گئے,مير تقی میر
یوں کانوں کان گل نے نہ جانا چمن میں آہ ; سر کو پٹک کے ہم پس دیوار مر گئے,مير تقی میر
صد کارواں وفا ہے کوئی پوچھتا نہیں ; گویا متاع دل کے خریدار مر گئے,مير تقی میر
مجنوں نہ دشت میں ہے نہ فرہاد کوہ میں ; تھا جن سے لطف زندگی وے یار مر گئے,مير تقی میر
گر زندگی یہی ہے جو کرتے ہیں ہم اسیر ; تو وے ہی جی گئے جو گرفتار مر گئے,مير تقی میر
افسوس وے شہید کہ جو قتل گاہ میں ; لگتے ہی اس کے ہاتھ کی تلوار مر گئے,مير تقی میر
تجھ سے دو چار ہونے کی حسرت کے مبتلا ; جب جی ہوئے وبال تو ناچار مر گئے,مير تقی میر
گھبرا نہ میرؔ عشق میں اس سہل زیست پر ; جب بس چلا نہ کچھ تو مرے یار مر گئے,مير تقی میر
آئے ہیں میرؔ منہ کو بنائے خفا سے آج ; شاید بگڑ گئی ہے کچھ اس بے وفا سے آج,مير تقی میر
واشد ہوئی نہ دل کو فقیروں کے بھی ملے ; کھلتی نہیں گرہ یہ کسو کی دعا سے آج,مير تقی میر
جینے میں اختیار نہیں ورنہ ہم نشیں ; ہم چاہتے ہیں موت تو اپنی خدا سے آج,مير تقی میر
ساقی ٹک ایک موسم گل کی طرف بھی دیکھ ; ٹپکا پڑے ہے رنگ چمن میں ہوا سے آج,مير تقی میر
تھا جی میں اس سے ملیے تو کیا کیا نہ کہیے میرؔ ; پر کچھ کہا گیا نہ غم دل حیا سے آج,مير تقی میر
آوے گی میری قبر سے آواز میرے بعد ; ابھریں گے عشق دل سے ترے راز میرے بعد,مير تقی میر
جینا مرا تو تجھ کو غنیمت ہے نا سمجھ ; کھینچے گا کون پھر یہ ترے ناز میرے بعد,مير تقی میر
شمع مزار اور یہ سوز جگر مرا ; ہر شب کریں گے زندگی ناساز میرے بعد,مير تقی میر
حسرت ہے اس کے دیکھنے کی دل میں بے قیاس ; اغلب کہ میری آنکھیں رہیں باز میرے بعد,مير تقی میر
کرتا ہوں میں جو نالے سرانجام باغ میں ; منہ دیکھو پھر کریں گے ہم آواز میرے بعد,مير تقی میر
بن گل موا ہی میں تو پہ تو جا کے لوٹیو ; صحن چمن میں اے پر پرواز میرے بعد,مير تقی میر
بیٹھا ہوں میرؔ مرنے کو اپنے میں مستعد ; پیدا نہ ہوں گے مجھ سے بھی جانباز میرے بعد,مير تقی میر
